Id,age,years_of_experience,lesson_price,qualification,physics,chemistry,biology,english,geography,history,mean_exam_points,choose
283,42.0,1.0,1250.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,0
284,40.0,4.0,2100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0
285,52.0,0.0,1500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1
286,40.0,3.0,2650.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0
287,37.0,3.0,2350.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,89.0,0
288,46.0,4.0,2150.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,97.0,0
289,50.0,6.0,1700.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0
290,61.0,0.0,1200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0
291,44.0,4.0,1300.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,0
292,38.0,2.0,1750.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,0
293,66.0,2.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0
294,39.0,2.0,2300.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0
295,63.0,5.0,1400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0
296,48.0,2.0,2350.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,81.0,0
297,48.0,0.0,1450.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,70.0,0
298,40.0,3.0,2600.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,85.0,0
299,52.0,1.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0
300,52.0,5.0,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0
301,46.0,2.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0
302,26.0,0.0,2150.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,71.0,0
303,52.0,0.0,1500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0
304,49.0,4.0,800.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,1
305,44.0,5.0,1250.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,0
306,33.0,2.0,2850.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0
307,42.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0
308,38.0,5.0,1850.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0
309,37.0,4.0,1850.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,85.0,1
310,49.0,5.0,2700.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0
311,48.0,2.0,2200.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,84.0,0
312,47.0,4.0,2500.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0
313,27.0,7.0,2250.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0
314,44.0,1.0,1700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0
315,46.0,1.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,1
316,40.0,3.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,0
317,29.0,0.0,2150.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0
318,55.0,0.0,2200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0
319,61.0,1.0,2250.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0
320,53.0,1.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0
321,50.0,0.0,1450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0
322,41.0,1.0,1100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0
323,46.0,4.0,2400.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,97.0,1
324,44.0,4.0,1550.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,0
325,47.0,1.0,1150.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,54.0,0
326,46.0,3.0,900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0
327,59.0,1.0,2200.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,71.0,0
328,47.0,3.0,1850.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,65.0,0
329,54.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0
330,40.0,3.0,2350.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0
331,43.0,4.0,1050.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,0
332,45.0,0.0,1450.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,58.0,0
333,32.0,0.0,1150.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,64.0,0
334,48.0,0.0,2250.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,84.0,0
335,40.0,2.0,1300.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,67.0,1
336,51.0,1.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0
337,47.0,5.0,1050.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0
338,48.0,5.0,2750.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0
339,30.0,4.0,1650.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,61.0,0
340,45.0,0.0,1450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0
341,53.0,0.0,1200.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0
342,50.0,4.0,850.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,1
343,37.0,0.0,1400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0
344,30.0,1.0,1800.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,0
345,49.0,0.0,2200.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,76.0,0
346,53.0,0.0,1350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0
347,37.0,2.0,1400.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,0
348,50.0,0.0,1350.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,68.0,0
349,47.0,3.0,1400.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,71.0,0
350,38.0,3.0,3050.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0
351,46.0,3.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0
352,54.0,5.0,2100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0
353,40.0,3.0,2500.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,85.0,0
354,38.0,1.0,1800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0
355,47.0,2.0,1100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,0
356,50.0,4.0,2800.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,0
357,46.0,0.0,1500.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,0
358,44.0,5.0,2150.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0
359,39.0,4.0,2300.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0
360,58.0,4.0,2100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,53.0,0
361,28.0,1.0,2700.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0
362,54.0,4.0,1550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0
363,46.0,2.0,1400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0
364,51.0,1.0,1400.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,69.0,0
365,39.0,2.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0
366,36.0,0.0,2200.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,86.0,0
367,54.0,1.0,1100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0
368,45.0,3.0,1450.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,0
369,40.0,2.0,1400.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,0
370,45.0,0.0,1400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0
371,35.0,0.0,1350.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,68.0,0
372,62.0,0.0,1350.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,0
373,46.0,0.0,1300.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,61.0,0
374,44.0,4.0,3150.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,88.0,0
375,55.0,2.0,2350.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0
376,41.0,4.0,1500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,0
377,43.0,0.0,1450.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,64.0,0
378,59.0,6.0,2900.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,0
379,55.0,0.0,1550.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,40.0,0
380,43.0,4.0,2300.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,84.0,0
381,48.0,0.0,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0
382,38.0,1.0,2250.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,72.0,0
383,26.0,0.0,2150.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,71.0,0
384,42.0,0.0,1300.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,63.0,1
385,45.0,6.0,2700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0
386,55.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0
387,40.0,4.0,650.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1
388,64.0,4.0,2800.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,0
389,44.0,2.0,2200.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,78.0,0
390,46.0,0.0,1200.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,0
391,40.0,3.0,1450.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,0
392,31.0,2.0,1600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0
393,59.0,0.0,1750.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0
394,47.0,0.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0
395,49.0,0.0,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0
396,47.0,1.0,1150.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,59.0,0
397,51.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0
398,45.0,1.0,1600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0
399,56.0,2.0,1850.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0
400,57.0,2.0,2250.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,0
401,44.0,2.0,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0
402,35.0,1.0,1550.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,0
403,44.0,4.0,1550.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,0
404,46.0,0.0,1450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0
405,46.0,3.0,2350.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,87.0,0
406,32.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0
407,54.0,0.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,1
408,47.0,4.0,2500.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,65.0,0
409,36.0,3.0,2950.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,88.0,0
410,38.0,1.0,1400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0
411,45.0,2.0,1650.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0
412,31.0,0.0,1750.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,71.0,0
413,53.0,0.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1
414,54.0,1.0,1700.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,75.0,1
415,60.0,0.0,1450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0
416,30.0,0.0,1200.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,59.0,0
417,51.0,3.0,1850.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,46.0,0
418,40.0,4.0,1400.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,0
419,44.0,2.0,1650.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0
420,38.0,5.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,0
421,36.0,0.0,2150.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,76.0,0
422,43.0,2.0,1450.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,61.0,0
423,49.0,3.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0
424,52.0,0.0,1500.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,55.0,0
425,41.0,1.0,1700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0
426,39.0,1.0,2200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0
427,52.0,4.0,2850.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0
428,43.0,4.0,2750.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,85.0,0
429,50.0,2.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0
430,48.0,1.0,1450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0
431,24.0,2.0,2150.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,78.0,0
432,54.0,4.0,1600.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,0
433,36.0,0.0,1400.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,65.0,0
434,36.0,1.0,1250.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,1
435,54.0,1.0,2200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0
436,55.0,4.0,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0
437,53.0,1.0,2200.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,87.0,1
438,44.0,2.0,1050.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,61.0,1
439,37.0,0.0,1500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0
440,53.0,0.0,1500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0
441,55.0,6.0,1950.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,71.0,0
442,55.0,6.0,3000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0
443,39.0,3.0,2600.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,80.0,0
444,35.0,2.0,1550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0
445,47.0,4.0,2600.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0
446,39.0,1.0,2300.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0
447,56.0,1.0,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0
448,47.0,0.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,61.0,0
449,48.0,0.0,2200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,0
450,42.0,1.0,1350.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,0
451,55.0,2.0,1450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0
452,45.0,1.0,1250.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,63.0,0
453,52.0,4.0,1500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0
454,53.0,1.0,2150.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,0
455,46.0,2.0,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0
456,39.0,2.0,1550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0
457,57.0,1.0,1400.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,0
458,40.0,0.0,1300.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,69.0,1
459,56.0,3.0,1500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0
460,42.0,6.0,750.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,1
461,56.0,2.0,1550.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0
462,53.0,0.0,2250.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0
463,41.0,0.0,1700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0
464,40.0,1.0,1750.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0
465,44.0,3.0,2250.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0
466,46.0,0.0,1700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0
467,44.0,0.0,1250.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,0
468,47.0,4.0,2650.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,86.0,0
469,61.0,0.0,1400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0
470,38.0,6.0,1350.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,63.0,0
471,47.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0
472,51.0,0.0,1250.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,0
473,34.0,3.0,2150.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,73.0,0
474,54.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1
475,41.0,1.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0
476,53.0,5.0,1750.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,0
477,40.0,1.0,1700.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1
478,40.0,1.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0
479,55.0,0.0,1550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0
480,43.0,0.0,1450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0
481,42.0,0.0,1450.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,0
482,54.0,3.0,2150.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,0
483,35.0,1.0,1400.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,61.0,0
484,46.0,5.0,2800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0
485,33.0,2.0,2800.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0
486,36.0,0.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0
487,32.0,1.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,0
488,39.0,0.0,1700.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,66.0,0
489,56.0,0.0,1450.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,1
490,42.0,4.0,2650.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,95.0,0
491,45.0,0.0,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0
492,50.0,1.0,1600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0
493,63.0,0.0,1300.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,64.0,0
494,42.0,1.0,1650.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,0
495,57.0,1.0,2250.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0
496,44.0,2.0,1050.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0
497,47.0,0.0,1150.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,53.0,0
498,62.0,3.0,1450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0
499,60.0,6.0,3000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0
500,44.0,2.0,1450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1
501,43.0,0.0,1250.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,0
502,47.0,4.0,2400.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0
503,35.0,0.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0
504,49.0,1.0,1250.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,62.0,0
505,52.0,1.0,1350.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,0
506,47.0,1.0,1450.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,0
507,41.0,1.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0
508,51.0,5.0,2450.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0
509,51.0,2.0,1300.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,1
510,52.0,2.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0
511,47.0,3.0,2350.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0
512,51.0,5.0,2400.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0
513,44.0,1.0,1550.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,64.0,0
514,42.0,0.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0
515,49.0,4.0,2200.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,70.0,0
516,33.0,1.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0
517,32.0,2.0,2650.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,83.0,0
518,31.0,4.0,1900.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1
519,48.0,1.0,1550.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,61.0,0
520,45.0,0.0,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0
521,36.0,4.0,650.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,58.0,1
522,42.0,3.0,1600.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,0
523,64.0,4.0,1300.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,0
524,54.0,1.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0
525,39.0,0.0,1250.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,0
526,56.0,4.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0
527,50.0,1.0,1550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0
528,39.0,3.0,2000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,77.0,0
529,34.0,6.0,850.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,64.0,1
530,39.0,1.0,1250.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,0
531,60.0,6.0,2050.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,93.0,0
532,41.0,1.0,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0
533,51.0,1.0,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0
534,42.0,1.0,1050.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0
535,41.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0
536,32.0,4.0,1750.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0
537,51.0,0.0,1300.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,1
538,40.0,3.0,1200.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,64.0,0
539,61.0,2.0,1850.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,77.0,0
540,32.0,4.0,950.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,0
541,53.0,0.0,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0
542,38.0,1.0,1400.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,57.0,0
543,46.0,3.0,2200.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,0
544,51.0,5.0,1250.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,0
545,41.0,0.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0
546,45.0,1.0,1600.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,0
547,42.0,4.0,1450.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,1
548,37.0,2.0,1700.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,61.0,1
549,45.0,0.0,1400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0
550,48.0,1.0,2100.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,82.0,0
551,47.0,6.0,2250.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,0
552,28.0,1.0,1750.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0
553,38.0,1.0,1550.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,63.0,0
554,41.0,3.0,2450.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0
555,37.0,0.0,2200.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,69.0,0
556,58.0,4.0,1800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0
557,46.0,2.0,1400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0
558,48.0,0.0,1550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0
559,56.0,1.0,1800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0
560,38.0,4.0,2250.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,90.0,0
561,26.0,3.0,1350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0
562,45.0,2.0,1350.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,0
563,47.0,4.0,1150.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,1
564,50.0,0.0,2150.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,71.0,0
565,40.0,3.0,2900.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,92.0,0
566,44.0,2.0,1350.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,61.0,0
